0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
Patchwork Paper Lunch Napkin Indigo  33x33cm S/20,-0.133663771,-0.019726128,-0.099771081,-0.070742261,-0.688196747,0.284844968,-0.036297517,0.021552844,-0.187203232,-0.044902496,-0.052686412,-0.07079214,-0.067730985,0.039065455,0.129640248,-0.040184554,0.085163981,0.059325746,0.068436889,0.031955449,-0.177108202,0.170402294,0.092568516,0.182657737,0.023779674,0.04817892,0.200297994,-0.258666146,0.035055152,-0.171046672,0.10885552,-0.100604348,-0.372031727,0.47076068,0.022318512,-0.54194657,-0.040251416,-0.136105831,-0.11362202,0.023551807
Patchwork Paper Lunch Napkin Mint  33x33cm S/20,-0.079907012,-0.029967657,-0.118598917,-0.075700318,-0.850016799,0.282020007,-0.038788508,-0.011976088,-0.223569186,-0.053407537,-0.069309328,-0.066402281,-0.059122212,0.034115619,0.127560936,-0.038362481,0.08189684,0.059021056,0.06963087,0.032485772,-0.173459155,0.193495699,0.084658089,0.195273255,0.021827924,0.029817747,0.221440789,-0.261093847,0.03927269,-0.166316064,0.091922754,-0.105099518,-0.35873762,0.488775089,0.013759807,-0.518896404,-0.024445421,-0.13666429,-0.128509026,0.003663759
Patchwork Stripe Paper Napkin Indigo/Mint 40x40cm S/20,-0.109750323,0.008039376,-0.04548201,-0.034121847,-0.223585446,0.211825775,-0.004263548,0.060958959,-0.116423902,-0.034868686,-0.021553132,-0.051403882,-0.041718352,0.038516548,0.059637094,-0.059476655,0.044042511,0.023454027,0.030424864,0.025164826,-0.116886765,0.086823171,0.057570222,0.119320493,0.014684886,0.027804092,0.131311164,-0.193080512,0.005999085,-0.117631182,0.083942711,-0.110690734,-0.311456747,0.380306518,0.025399825,-0.664186444,-0.021991851,-0.080592648,-0.04531756,0.020266601
Patchwork Stripe Paper Napkin Indigo/Clay 40x40cm S/20,-0.119129532,-0.000640376,-0.066834279,-0.060219338,-0.284777682,0.261144796,-0.01012378,0.044670062,-0.124982224,-0.040020792,-0.025110454,-0.052971657,-0.041421805,0.043202177,0.083749512,-0.043468533,0.057140327,0.030874677,0.050618524,0.015445522,-0.138829391,0.116978881,0.067787644,0.15889279,0.032556189,0.044199933,0.134194932,-0.253112074,-0.00082747,-0.136629561,0.103159096,-0.126475768,-0.315516264,0.425139994,0.005072454,-0.722379694,-0.008359267,-0.09518654,-0.063788981,0.011296971
Medley Paper Cocktail Napkin Indigo/Mint 25x25cm S/20,-0.127288413,-0.015115221,-0.102082874,-0.081311758,-0.720640956,0.322626027,-0.029396587,0.031035283,-0.206426625,-0.053635088,-0.050821551,-0.049656034,-0.062556399,0.055178874,0.122589002,-0.05593705,0.088932871,0.046948551,0.049967758,0.031075885,-0.193997911,0.168909495,0.075172827,0.202369125,0.009070383,0.023669386,0.170988128,-0.274612426,0.033129579,-0.176282274,0.113439887,-0.112910908,-0.401034795,0.505181863,0.0348489,-0.591794541,-0.031258365,-0.119915183,-0.120471684,0.008537126
Medley Paper Cocktail Napkin Indigo/Clay 25x25cm S/20,-0.137862119,-0.002284527,-0.070025058,-0.045429316,-0.548393728,0.252694558,-0.00988045,0.050846177,-0.170240148,-0.046057283,-0.04537883,-0.066810981,-0.047789758,0.031580117,0.093455907,-0.076921051,0.080525696,0.03140314,0.027745586,0.029742606,-0.169871485,0.142662977,0.068835716,0.165041476,0.008718034,0.01180562,0.17236324,-0.222569598,0.040728881,-0.147076778,0.093273272,-0.114759524,-0.349569255,0.417322839,0.040882331,-0.506087601,-0.048565515,-0.130261218,-0.096642254,0.008705236
Phoenix Beach Towel Ink/Lotus  100x180cm,-0.06884829,-0.043274884,0.171647215,-0.092078429,-0.044650025,-0.135394092,-0.022686848,0.241995951,-0.033336803,-0.032513724,0.113618599,-0.115452831,-0.061330524,0.037220349,0.007839673,-0.131371798,0.006764887,0.237134208,-0.032985278,0.046343942,0.107326038,-0.004637201,0.096836383,-0.10037307,-0.015724908,0.083743914,0.257403177,0.173955981,-0.027780449,-0.180768123,-0.019342072,-0.053979009,-0.341758114,0.239186462,0.061833963,-0.329672284,-0.165498989,0.015202227,0.130905011,-0.058038621
Temple Pool Towel Mint/Coconut/Ink 79x150cm,-0.026036761,-0.002642097,0.029583815,-0.075525822,0.031822941,-0.01348674,-0.122803717,0.150769672,-0.057661475,-0.005125705,0.043693587,-0.068123871,-0.016422026,0.081379264,-0.032867088,-0.164589182,0.028924933,0.124210123,-0.025942771,0.055934348,0.043597494,0.097256407,0.057659819,-0.062594418,-0.038368609,0.032593126,0.37307903,0.122576867,0.001695888,-0.122657793,0.028014975,-0.058717586,-0.358906741,0.166299561,0.100720837,-0.369398716,-0.149662234,0.050820566,0.095567478,-0.007529306
Jungle Pool Towel Ink/Coconut  79x150cm,-0.004437823,-0.010564959,0.077051787,0.021269192,0.06509302,-0.021058119,-0.079510151,0.182511827,-0.030365487,0.056152974,0.062244064,-0.064063112,-0.067449375,0.04102992,-0.070433411,-0.192843873,0.034892821,0.082664934,-0.07013194,0.047121379,0.011453267,0.003590178,0.016839097,-0.073505925,-0.019347291,0.064290864,0.218742849,0.144064615,0.009023261,-0.121567965,0.021089892,-0.022287867,-0.309430531,0.133785711,0.102261717,-0.247025115,-0.135347075,0.106402495,0.089182264,-0.007696965
Chi Beach Towel Tile/Ink  100x180cm,-0.035824024,0.021565758,0.069766787,-0.081225181,0.12860914,-0.23551258,0.029338018,0.062331909,-0.015754167,-0.058788147,-0.033369037,-0.07694788,0.096184356,-0.024460028,-0.055761448,-0.215192009,-0.045964426,0.090462722,-0.043920516,0.070864459,0.089204324,0.034349738,-0.049930881,-0.09203708,-0.034335275,-0.086840365,0.116288154,0.175738498,0.000627022,0.017596189,-0.057955437,-0.024761883,-0.048718649,0.136860757,0.047553325,0.003444953,-0.198302016,-0.108905002,0.110899987,-0.031274383
Lotus Beach Towel Ink/Mint  100x180cm,-0.077390431,0.009647365,0.179227163,-0.045086412,-0.089084545,-0.122396622,0.061250518,0.348740945,-0.050240819,0.022870248,0.084728539,-0.28827389,-0.091515548,0.001987417,-0.025663809,-0.305292823,0.00136916,0.229300151,-0.145352869,0.059218665,0.000576529,0.049883262,0.041227871,-0.131199699,-0.067524733,0.105791752,0.276257189,0.127197819,-0.003698103,-0.212956181,0.003364666,-0.027904756,-0.44847848,0.462482391,0.116686415,-0.477789897,-0.305086411,0.028615152,0.144711565,-0.069560976
Pineapple Fields Serving Plate Indigo/Mint 29cmdia,-0.074718689,-0.022301663,0.111039602,0.019999398,-0.244448279,0.046380907,0.12257709,0.113217132,-0.23565775,0.056074493,-0.022100178,-0.111812853,-0.091102035,0.035488361,-0.062203681,-0.186637124,0.102945507,0.049180251,-0.065900086,0.042482589,-0.084953791,0.101386206,0.093141007,0.125337934,-0.041508094,-0.067453066,0.220534756,0.046858068,0.100054469,-0.036674111,0.118707435,-0.093609763,-0.289638374,0.482366972,0.235510693,-0.4678001,-0.409461566,0.04077622,-0.027468141,0.116861818
Pineapple Fields Lunch Plate Indigo/Mint 24cmdia,-0.090786348,-0.028093151,0.101435017,0.072917166,-0.030170913,-0.105450299,0.023658826,0.278109441,-0.1342327,0.15229543,0.001714662,-0.299762796,-0.112277109,0.035832079,-0.162077671,-0.239876704,0.069317064,0.025639319,-0.125331005,0.053211674,-0.000485347,0.051815941,-0.01532585,0.102773456,-0.00503067,-0.142229935,0.198957021,0.145333645,-0.032011664,-0.164685299,0.090891618,-0.260595489,-0.379611457,0.244773792,0.346430979,-0.573039008,-0.331179203,0.045154863,0.127445825,0.067100673
Pineapples Side Plate Indigo/Mint 20.5cmdia,0.035552423,0.007615883,0.006630225,-0.001164289,0.002623263,-0.100040668,0.009900691,-0.03198878,-0.004678488,0.010901817,-0.013005759,-0.048336984,0.083412169,-0.031602675,-0.014303859,-0.014330259,0.024100617,0.008723705,-0.007380687,0.041250686,0.063735462,-0.016750594,-0.069910779,0.025995927,0.003368663,-0.084158264,0.003587405,-0.015732655,-0.004888158,0.052022799,-0.001458886,-0.026012667,0.084390103,0.074497792,0.001425395,0.054611639,-0.052963338,-0.07165271,0.002313636,-0.020998389
Pineapple Fields Salad Bowl Indigo/Mint 22.5cmdiax9cmh,-0.029810148,-0.055362576,0.206702107,-0.017777119,-0.155340078,-0.04730792,0.123199178,0.043464825,-0.176582807,0.064846272,-0.081759709,-0.215838295,0.0559232,0.0202417,-0.003762817,-0.104566205,0.112644542,-0.007579391,-0.075949439,0.072544436,0.026275775,0.077231776,0.036471536,0.136322147,0.021720847,-0.194885892,0.186866837,-0.006792707,0.089762994,0.034844517,0.12763124,-0.117200761,-0.090552148,0.448915865,0.227651324,-0.408499885,-0.386260141,-0.032486384,0.002424425,0.039076215
Pineapple Fields Coffee Cup Indigo/Mint 8cmdiax8cmh,0.02990172,-0.000578666,0.041000791,-0.05202629,-0.138694121,0.098907981,-0.022623812,0.137581483,-0.261136039,0.026304047,0.066452059,-0.079927254,-0.203634858,0.099509676,0.037077573,-0.164629397,0.126895656,-0.067094484,-0.034796509,0.00786366,0.098440578,0.04257187,0.122154928,0.212409813,0.148297194,0.020900527,0.163920141,0.005083471,0.058868041,-0.096598333,0.095210329,-0.293238876,-0.42054803,0.619746868,0.20215783,-0.107671901,-0.211804086,-0.085459953,0.029905328,-0.018040256
Pineapples Coffee Cup Indigo/Mint 8cmdiax8cmh,-0.029876008,0.010258971,0.08394315,0.041946896,-0.053838995,0.041036084,0.00988001,0.126320824,-0.218944807,0.000515228,0.020314986,-0.108510183,-0.07414925,0.042344806,-0.045456138,-0.192111629,0.100680189,-0.052167012,-0.041119566,0.017160709,0.032488893,0.027149276,0.030657344,0.076564669,0.041353294,-0.040419776,0.144721406,0.096384396,0.078407955,-0.064610282,0.072196542,-0.129557715,-0.265639699,0.326555307,0.285284758,-0.18549453,-0.255590983,0.074572425,0.054595067,0.060402809
Patchwork Side Plate Indigo 20.5cmdia,-0.124800937,0.050503065,0.21122762,0.232007363,-0.089285817,-0.129149827,-0.025734006,-0.013925897,-0.05427543,0.156415267,-0.055569069,-0.354876459,0.112439991,-0.258959638,-0.100339027,-0.389795802,-0.172802946,-0.083690219,0.071478399,0.206780286,0.007038075,-0.130180879,-0.192667366,0.116173986,-0.115520107,-0.314341738,0.35176505,-0.049596582,0.168294152,-0.083718475,0.089122558,-0.371216342,-0.31139927,0.008530772,0.13082051,0.144154398,-0.131896049,0.012545548,0.053897754,-0.133568019
Patchwork Pasta Bowl Indigo 23cmdiax4cmh,-0.134247608,-0.139482925,0.015383379,-0.016323064,-0.114838412,-0.037082855,-0.005650062,0.111881861,-0.052208981,0.017265003,-0.042288414,-0.06457242,0.192819906,0.002625603,0.02090765,-0.503247825,0.045501606,-0.054462841,0.017500028,0.137682301,-0.058556795,0.120351571,0.017238607,0.160291801,-0.07036948,-0.092885007,0.425149069,-0.015834367,0.076815417,-0.029733797,-0.082023151,-0.129324995,-0.305750982,0.374996191,0.15356325,-0.397169772,-0.101880971,0.002207781,0.00804855,-0.058552918
Patchwork Small Bowl Indigo 13cmdiax6cmh,-0.108400499,0.116686047,0.178835406,0.266250365,-0.03675829,-0.193527789,-0.05221779,0.026796112,-0.027236183,0.265411534,-0.051454611,-0.318079858,0.041889182,-0.067273982,-0.100150848,-0.198322827,-0.108518483,-0.117114192,0.050909074,0.170865632,0.0097608,-0.144968789,-0.138369464,0.09025074,-0.011156454,-0.272457438,0.152076393,0.144578139,0.218126992,-0.021125781,0.060190031,-0.259039825,-0.223110779,-0.135147358,0.21205265,-0.064810952,-0.207492263,0.069378015,0.079588329,-0.002398444
Patchwork Crosses Coffee Cup Indigo 8cmdiax8cmh,-0.024654384,-0.000191104,0.038614982,0.001380429,0.003521078,-0.135005969,0.021673344,0.033482838,-0.003603144,0.021002023,-0.023550149,-0.039291013,0.094680622,0.004282442,-0.004270535,-0.029902706,-0.013367772,-0.028101813,-0.023308857,0.053608357,0.039992613,-0.011310446,0.024413969,0.008427732,-0.01828282,-0.109099929,0.00338374,0.017073215,0.028416677,0.00825557,-0.031434445,-0.038802893,0.001587594,0.084219616,0.039639098,-0.032017409,-0.069056821,-0.145917842,0.022634913,0.024773198
Patchwork Stripe Coffee Cup Indigo/Mint/Lotus 8cmdiax8cmh,-0.036710339,-0.007369012,0.058903191,0.064227328,-0.076414985,0.06718675,-0.00038746,0.097814908,-0.160816265,0.054200987,-0.007854281,-0.107145047,-0.091738196,0.055298045,-0.058808073,-0.117186504,0.087054698,-0.003231744,-0.05188037,0.011432238,-0.044496436,0.042906135,0.00151273,0.05820767,0.013290475,-0.006041256,0.204641697,0.040446773,0.076548264,-0.10904706,0.042770468,-0.127679158,-0.379048024,0.262513933,0.1804705,-0.342978704,-0.116717254,0.014343057,0.039603291,0.018350973
Medley Oven Glove Indigo/Multi  29.5cm,0.000335747,-0.031573061,0.060573325,0.124363149,-0.015483526,-0.004919097,-0.019493019,0.227712382,-0.095808113,0.076376133,0.019636817,-0.114089371,-0.099942764,0.04459169,-0.114261977,-0.185481813,0.085706182,0.007155697,-0.062952835,0.052825051,-0.047136823,-0.095113335,0.045713646,-0.031202221,-0.15585342,0.007983404,0.250595435,0.116548009,0.121794525,-0.098217616,0.03183319,-0.056849133,-0.427440308,0.18708499,0.11510385,-0.265998649,-0.113959508,0.083600973,0.06364868,0.072743614
Medley Apron Indigo/Multi  65x79cm,0.00308762,-0.005144186,0.051012523,0.094989941,-0.030928822,0.024137117,-0.00221245,0.213224554,-0.10463015,0.03396048,0.004116677,-0.078299302,-0.065913,0.022762101,-0.084933655,-0.151214347,0.077717543,-0.024168011,-0.06582068,0.018308831,-0.062264171,-0.104880986,0.022408851,-0.001503215,-0.062203798,-0.014729735,0.229008572,0.115236328,0.093890271,-0.061782666,0.02275257,-0.001580207,-0.356044172,0.181824922,0.078105848,-0.239124281,-0.120536216,0.06617224,0.063901774,0.107188389
Courtyard Duvet Cover White/Multi D 180x210cm,-0.013562688,-0.000750317,0.001185664,0.005608211,-0.009193156,-0.156443134,0.061069571,-0.049388336,0.023637725,-0.041537445,-0.036422343,-0.017381313,0.141242432,-0.022215079,0.011237847,0.019450544,-0.065786714,-0.006237873,-0.008320242,0.017422268,0.065203432,-0.030507157,-0.042227283,0.012205857,0.067772102,-0.141133255,-0.073265812,-0.022780274,-0.018604891,0.117176992,-0.071230979,0.036294468,0.183993424,-0.011368335,-0.005656292,0.191657956,-0.063023209,-0.162883724,0.034045174,-0.055332426
Courtyard Euro Pillowcase White/Multi  65x65cm,-0.103080064,0.057373293,0.058172952,0.093897921,-0.098018114,-0.294868403,0.06853413,-0.004275166,-0.022713838,0.008273089,-0.021754687,-0.150099719,0.061499506,-0.081195636,-0.004044361,-0.221372941,0.109024272,-0.012042153,-0.138807491,0.099220859,0.037008644,-0.01504705,0.024307095,-0.099965799,-0.203940563,-0.154603204,0.045258364,0.050632158,0.02345117,0.041740012,-0.030308024,-0.01985755,-0.201137475,0.054720471,0.113222652,-0.33840593,-0.135691368,-0.080857556,0.128193731,0.067302623
Courtyard Duvet Cover White/Multi KS 160x210cm,0.039336027,0.015453701,-0.025170117,0.035213521,-0.078904422,-0.034694791,0.021655779,-0.054736545,-0.074100762,0.034076054,-0.011734535,-0.086859063,-0.010349689,0.055202938,-0.055425751,-0.233370901,0.112861997,0.022644692,0.034513171,0.085581089,-0.038852106,0.130601831,0.210121124,0.007214116,-0.220432284,0.001169642,0.219748703,0.071826126,-0.033964873,-0.02760727,0.009973657,0.001342334,-0.13108987,0.310743076,0.118658163,-0.403777467,-0.137316494,0.00719079,0.009490265,0.100453457
Courtyard Duvet Cover White/Multi S 140x210cm,-0.011157404,0.028078327,0.033878558,0.003324883,0.019975246,-0.068759486,0.006642839,-0.00656124,-0.04009038,0.103142411,-0.039010846,-0.089722985,-0.096340448,0.087796059,-0.0911217,-0.242771104,0.116395329,-0.056737434,-0.02591205,0.040462358,0.040470278,0.01561474,0.034913657,-0.024106186,-0.137190538,-0.01105433,0.005694516,0.169952223,0.067053003,-0.012406669,-0.008701934,0.03784975,-0.165072491,0.123324111,0.106708069,-0.277098123,-0.156338678,0.080647658,0.050092512,0.031880551
Midnight Garden Duvet Cover Ink/Multi D 180x210cm,-0.058286054,0.107160171,-0.026801926,0.249223739,-0.043337168,-0.278990045,0.10656374,-0.063411198,0.033847432,0.288271595,-0.058530161,-0.242764916,-0.014518992,-0.025953992,-0.139588795,-0.076180169,0.115799616,0.016646922,-0.05596804,0.146363599,0.180977599,-0.051462439,0.361971365,-0.121605726,-0.19893255,-0.054444893,0.110012337,0.07457685,0.088805896,0.137480961,-0.079251561,0.020903794,-0.134837581,0.055656317,-0.009877512,-0.465366777,-0.258528241,-0.033382013,0.10410787,0.014351211
Midnight Garden Euro Pillowcase Ink/Multi  65x65cm,0.067225205,0.004229084,-0.00889118,0.066322811,0.005725749,-0.174897704,0.013537092,-0.100406109,0.059848083,0.195122114,-0.018438435,-0.030545899,-0.121764199,0.004574162,-0.011735153,-0.168525363,-0.018352652,0.001039092,-0.030350199,0.0706329,0.092140004,0.020756206,0.018980183,-0.008190419,-0.19936711,-0.034263791,-0.153379666,0.077515169,-0.023576112,0.04402997,-0.065591539,-0.02028022,-0.000102804,9.76E-05,0.005098362,-0.102591122,-0.083906896,0.022534014,0.044992189,0.038179309
Midnight Garden Duvet Cover Ink/Multi KS 160x210cm,-0.139247336,0.014931067,-0.033029237,0.049556081,-0.038027791,-0.025429305,0.004556752,0.053940104,-0.051230551,0.094463006,-0.017465452,-0.124369833,-0.06242422,0.02738466,-0.102005548,-0.363161767,0.169617795,0.080611146,-0.0192425,0.003897104,0.143581383,0.120354601,0.273546539,-0.016052236,-0.150128554,0.023555827,0.187711418,0.045761137,0.036258174,-0.123704037,-0.003416015,-0.026928656,-0.478028016,0.251623246,0.065426201,-0.458781081,-0.33026228,-0.104815031,0.025904908,0.001478524
Midnight Garden Duvet Cover Ink/Multi S 140x210cm,-0.065723728,0.034494749,0.043572368,0.014438247,-0.024632854,-0.086549808,0.071667151,0.106902358,-0.036335491,0.014719913,-0.073311055,0.010314249,0.106461977,0.005062635,-0.023708131,-0.256164376,-0.009062437,-0.123935254,-0.044888806,0.049125187,-0.002270365,-0.094192712,0.032874485,0.022024563,-0.025506376,-0.129555103,-0.00845515,0.090410837,0.13682913,0.12138462,-0.029150434,-0.181723432,-0.019141165,0.143018577,0.109483415,-0.105613873,-0.071598175,-0.126228141,0.024947708,-0.029678955
Monkey Tale Euro Pillowcase Indigo/Mint  65x65cm,0.009979276,0.096051768,0.022645065,0.009672908,-0.030735365,-0.144452033,0.013459557,0.067030943,-0.035029353,0.050151246,-0.070929771,-0.21123392,-0.075232945,-0.007468121,-0.019407086,-0.330207859,0.126796106,0.023439397,-0.092491365,0.035453723,0.121264586,0.053878663,0.142437361,-0.048028783,-0.082796104,0.074227947,0.110980644,0.133341733,0.021227157,-0.036621153,0.064623582,0.154790793,-0.224556655,0.194328297,0.104608398,-0.409452096,-0.256066157,-0.008457158,0.028759292,-0.001073217
Monkey Tale Duvet Cover Indigo/Mint KS 160x210cm,-0.008646604,0.235613135,0.015949456,-0.019806404,-0.070883176,-0.270267773,0.124075026,0.013709818,-0.114061338,0.119527083,-0.227465557,-0.397989594,-0.069275532,-0.020121634,-0.046554947,-0.375604151,0.124196257,-0.114986226,-0.094893249,0.096399887,0.28386119,0.082101706,0.129352546,-0.024472486,-0.165426218,0.028936684,0.065273207,0.161522072,0.024877171,0.040962042,0.11548289,0.3641134,-0.013215356,0.246338227,0.231712887,-0.533094575,-0.358218411,-0.048390792,0.047020484,-0.060315568
Monkey Tale Pillowcase Indigo/Mint  75x50cm PR,-0.059975458,0.189141339,0.020558826,-0.0372427,-0.163343838,-0.148971875,0.07870017,0.015441678,-0.108670996,0.123398175,-0.169834331,-0.315642364,-0.090698477,0.004938283,-0.020219724,-0.298709804,0.13363898,-0.02802911,-0.077163839,0.099607898,0.174113092,0.100075976,0.152962183,0.031829253,-0.146351791,0.074216932,0.057158449,0.041306646,0.030594432,-0.021583244,0.144194052,0.242015202,-0.171545952,0.283320778,0.161159317,-0.538590986,-0.253359676,-0.036326362,0.008414479,-0.021547435
Monkey Tale Duvet Cover Indigo/Mint Q 210x210cm,-0.006492121,0.132047071,0.039122893,-0.042340717,-0.062990379,-0.181317528,0.026085687,0.070056326,-0.067428731,0.123888175,-0.124627037,-0.280492862,-0.082156866,0.004317854,-0.028158251,-0.323062332,0.153285568,-0.032676296,-0.139212601,0.091417435,0.141271192,0.099398962,0.12030533,0.00744757,-0.104722894,0.087367062,0.131200241,0.124017883,0.02175472,-0.0127358,0.101709416,0.20949084,-0.214811846,0.214903598,0.17043072,-0.434917563,-0.24015377,0.076792811,0.025286687,-0.025874378
